claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,auto_accepted,would_auto_accept_after_all_gates,retrieval_source,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,reviewer_check_point,reviewer_risk_level,reviewer_source_note,priority_score
978,"Retinol, peptit ve hyaluronik asit içeren kremler sadece epidermiste etkilidir ve derinin 1 cm altındaki kas/bağ dokusuna ulaşamaz.",mekanizma,low,eiB05V3HVes,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Sonrasi Hi̇ndi̇ Boynu 30 Sani̇yeli̇k Çene Egzersi̇zi̇yle Eri̇yor — Ameli̇yat Yok!,140,v2,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,web_search,,,,https://www.nature.com/articles/s41598-024-73240-y,"İddianın 'kas/bağ dokusuna (deri altı 1 cm) ulaşamaz' kısmı zaten yanlış bir hedef tanımı: cilt (epidermis+dermis) toplamı çoğu bölgede sadece 1.5-4 mm kalınlığında, 1 cm'lik derinlik hipodermis/kas seviyesine denk gelir ve hiçbir kozmetik krem bunu iddia etmez, dolayısıyla bu kısım anlamsız bir çıtadır. Ancak 'sadece epidermiste etkilidir, dermise hiç ulaşamaz' kısmı bileşene göre değişir: retinol büyük ölçüde stratum korneum/epidermiste kalır ama düşük düzeyde dermise de ulaşabildiği gösterilmiştir; düşük moleküler ağırlıklı hyaluronik asit dermise ulaşabilirken yüksek moleküler ağırlıklı HA epidermisin ötesine geçemez; peptitlerin geçirgenliği de sınırlıdır ve formülasyona bağlıdır. Bileşenler arasında tutarlı bir yön olmadığı için (bazı formlar dermise ulaşıyor, bazıları ulaşmıyor) iddia ne tam doğrulanabilir ne de tam yanlışlanabilir.",direct,mixed,primary_study,"default_conf,web_search_override,specificity_tier:background,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Claude'un kendi aramasından (pakette değildi),22.0
1272,Lösin amino asidi kaslarda protein sentezini başlatan ana tetikleyicidir.,mekanizma,low,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,1166,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/34307436/,"Kanıtlar lösinin mTORC1 yolağını aktive ederek kas protein sentezini (MPS) tetiklediğini destekliyor; paketteki [1] ve [3] lösini 'sinyal molekülü' ve mTORC1 aktivatörü olarak tanımlıyor. Ancak sistematik derleme [4], 'leucine trigger' hipotezinin izole proteinlerde ve özellikle yaşlı yetişkinlerde geçerli olduğunu, protein açısından zengin bütün gıdalarda ise kanıtların tutarsız olduğunu gösteriyor (29 çalışmadan sadece 16'sı hipotezi destekliyor). Ayrıca [5] numaralı çalışma, lösin dışı 'diğer anabolik tetikleyicilerin' de MPS'yi mTORC1/p70S6K aktivasyonu olmadan uyarabildiğini bulmuş; bu da lösinin 'ana/tek' tetikleyici olduğu iddiasını mutlak biçimde doğrulamak için yeterli değil. Bu nedenle iddia yönü doğru (lösin önemli bir tetikleyicidir) ama 'ana tetikleyici' ifadesi kesinlik açısından abartılı/tartışmalı kalıyor.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,retrieval_cited,specificity_tier:background,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,22.0
706,"Aşırı sodyum alımı kan basıncını yükseltir, vücutta su tutulmasına yol açar ve böbrek fonksiyonunu hızla kötüleştirir.",mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,1388,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://academic.oup.com/ndt/article/36/3/381/5912154,"Kan basıncını yükseltme ve su/sodyum tutulmasına yol açma mekanizmaları güçlü kanıtlarla desteklenmektedir: KDIGO ve çok sayıda kohort/RCT verisi, aşırı sodyum alımının hipertansiyon, sıvı fazlalığı ve hipervolemiyle bağlantılı olduğunu göstermektedir. Ancak 'böbrek fonksiyonunu hızla kötüleştirir' kısmı iddia edildiği kadar kesin değildir; Oxford/NDT'deki derleme, sodyum kısıtlamasının CKD ilerlemesine etkisini gösteren yüksek kaliteli RCT kanıtının eksik olduğunu ve sistematik derlemelerin bu konuda net bir zarar etkisi bulamadığını belirtmektedir. Ayrıca UK Biobank verisi idrar sodyum atılımının son dönem böbrek hastalığı veya böbrekle ilişkili ölümle anlamlı ilişkisi olmadığını bulmuştur, bu da 'hızlı kötüleşme' iddiasını genel popülasyon için zayıflatmaktadır. Bazı gözlemsel çalışmalar (CRIC, peritoneal diyaliz hastaları) yüksek tuz alımının böbrek fonksiyonu kaybını hızlandırdığını gösterse de, bu ilişkinin evrenselliği ve nedenselliği tartışmalıdır; bu nedenle iddia kısmen doğru yönde ama abartılı/genellemeci olarak değerlendirilmelidir.",direct,mixed,primary_study,"tier_url:systematic_review->other,default_conf,tier_url:other->primary_study,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Kaynak türü belirtilmedi,22.0
69,60 yaşından sonra bacaklarda oluşan güçsüzlük vücudun gönderdiği bir uyarı sinyalidir,diğer,low,19wuSa9GlW0,UCBhdMrBXcuq1IdPl8uO6KvQ,Dr. Elif Yılmaz,60 Yaşından Sonra Bacaklarınız Güçsüzleşiyorsa Bu 6 Gıdayı Hemen Tüketin!,16,v1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://www.cdc.gov/stroke/signs-symptoms/index.html,,,,guideline,default_conf,"Model düşük güvenle tartışmalı dedi — hangi kısım belirsiz, netleştirin.",orta,Kaynak türü belirtilmedi,17.6
363,Antibakteriyel ağız gargaraları dildeki bakterileri öldürerek pancardaki nitratın nitrik okside dönüşümünü ve dolayısıyla damar genişletici etkiyi tamamen ortadan kaldırır.,mekanizma,high,QBlBHEf0jm4,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Bu 30 Cent'lik Sebze 60 Yaş Sonrası Beyninizin Hafıza Merkezini Yeniden İnşa Ediyor,571,v1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/18793740/,"Govoni ve ark. (2008) çalışması, antibakteriyel gargaranın tükürükte nitratın nitrite dönüşümünü tamamen ortadan kaldırdığını gösteriyor, ancak plazma nitrit artışını 'tamamen' değil 'belirgin şekilde azalttığını' bildiriyor. Diğer kaynaklar (Bondonno 2015, Bescos 2020) da etkiyi 'blunt/attenuate' (körelt/azalt) olarak tanımlıyor, tam bir 'ortadan kaldırma' değil; bazı derlemeler ise 'abolished' ifadesini kullanıyor. Bu nedenle iddianın yönü (bakterileri öldürerek nitrat-nitrit-NO yolunu bozma ve vazodilatör etkiyi azaltma) doğru desteklenirken, 'tamamen ortadan kaldırır' abartısı kaynaklarla tam örtüşmüyor.",direct,mixed,primary_study,"default_conf,retrieval_cited,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Sağlanan kanıt paketinden,22.0
1019,Sağlıklı yetişkinlerde biyotin eksikliği nadirdir ve fazladan biyotin almanın saç sağlığına faydası olduğuna dair bilimsel kanıt yoktur.,mekanizma,medium,3bZ0Ew2BiLI,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Sonrasi İnce Saç Yaşlanma Deği̇l…Bağirsaklariniz!,253,v2,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/28628687/,"Bileşen A (sağlıklı yetişkinlerde biyotin eksikliğinin nadir olması) StatPearls, Medscape ve Linus Pauling Institute gibi kaynaklarca güçlü şekilde destekleniyor. Bileşen B (fazladan biyotin almanın saç sağlığına faydası konusunda kanıt yokluğu) için PubMed incelemeleri (Patel 2017, Guo/Katta 2017) sağlıklı bireylerde biyotin takviyesinin etkinliğine dair klinik kanıtın yetersiz/eksik olduğunu belirtiyor; ancak paketteki [3] numaralı çalışma millet ekstresi+pantotenik asit+L-sistin+biyotin kombinasyonuyla açık etiketli, kontrolsüz bir çalışmada olumlu sonuçlar bildiriyor. Bu, 'hiçbir kanıt yok' ifadesini kısmen zayıflatıyor çünkü bazı (düşük kaliteli, kombinasyon ürünlerine dayalı) veriler mevcut; iki bileşen de aynı güçte ve aynı yönde desteklenmediği için iddia bütünüyle 'doğrulanmış' sayılamaz.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,retrieval_cited,specificity_tier:background,no_direct_evidence_expected,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,22.0
670,Yüksek homosistein seviyeleri böbreği besleyen kan damarlarını tahriş ederek iltihaplanmayı tetikler ve böbrek dokusunun ölümüne yol açar.,mekanizma,medium,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,544,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4947689/,"Bilimsel literatür, yüksek homosistein (HHcy) seviyelerinin oksidatif stres, endotel disfonksiyonu ve inflamasyon yoluyla böbrek damarlarına zarar verdiğini ve CKD ilerlemesine katkıda bulunduğunu destekliyor; bir inceleme, Hcy'nin oksidatif stres, ER stresi ve inflamasyon gibi mekanizmalarla böbrekte patojenik etki gösterdiğini belirtiyor. Ancak iddiadaki 'böbrek dokusunun ölümüne yol açar' ifadesi, doğrudan hücre ölümü/nekroz nedensellik zincirini kanıtlayan direkt insan çalışmalarından çok, çoğunlukla hayvan/hücre kültürü modellerinden ve ilişkisel (korelasyonel) insan verilerinden geliyor; ayrıca HHcy'nin CKD'de nedenden çok sonuç mu (böbrek fonksiyonu azaldıkça Hcy atılımı bozulur) olduğu tartışmalı. Mekanizma yönü doğru ama 'tetikler...yol açar' gibi kesin nedensel dilin abartılı olması nedeniyle 'tartışmalı' olarak değerlendirildi.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Kaynak türü belirtilmedi,22.0
768,Diyabet hastalarının kuru meyvelerden kaçınması veya çok nadir ve minimal miktarda tüketmesi tıbbi tavsiyedir.,önleme,high,bZsorXWeLhM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Kan Şekerini Düşüren 10 Meyve Ve Uzak Durmanız Gereken 5 Tehli̇keli̇ Tür,1481,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://diabetes.org/food-nutrition/reading-food-labels/fruit,"ADA ve Cleveland Clinic gibi kaynaklar kuru meyveyi diyabet hastaları için tamamen yasaklamıyor; ölçülü porsiyon kontrolüyle tüketilebileceğini belirtiyor. ADA kaynağı 'Only two tablespoons of dried fruit like raisins or dried cherries contains 15 grams of carbohydrate so be cautious with your portion sizes' diyerek küçük porsiyona dikkat çekiyor, ancak Medical News Today ADA'nın 'eating dried fruit in moderation can be a good option for people with diabetes' dediğini aktarıyor. Yani iddianın 'kaçınma' kısmı kaynaklarla uyuşmuyor; sadece 'minimal miktarda/dikkatli porsiyon' kısmı doğrulanıyor, bu nedenle iddia kısmen doğru kısmen abartılı olduğu için 'tartışmalı' olarak değerlendirilmelidir.",direct,mixed,guideline,default_conf,"Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Kaynak türü belirtilmedi,19.8
359,"Nitrat ısıya dayanıklıdır, yani pişirme nitratı yok etmez.",mekanizma,low,QBlBHEf0jm4,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Bu 30 Cent'lik Sebze 60 Yaş Sonrası Beyninizin Hafıza Merkezini Yeniden İnşa Ediyor,526,v1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/1211733/,"Kanıtlar nitrat molekülünün kimyasal olarak ısıya nispeten dayanıklı olduğu fikrini kısmen destekliyor, ancak 'pişirme nitratı yok etmez' ifadesi yanıltıcı: haşlama/kaynatma sırasında nitrat yıkımdan çok suya geçiş (leaching) yoluyla belirgin şekilde azalıyor. İspanak üzerine yapılan çalışma haşlamanın nitrat/mineral/vitamin içeriğini düşürdüğünü gösteriyor, ve daha genel derlemeler haşlamanın nitratı %22-59 oranında azalttığını, oysa fırınlama/kızartma gibi kuru ısı yöntemlerinde nitratın arttığını ya da stabil kaldığını belirtiyor. Yani nitrat 'yok olmuyor' olabilir ama pişirme yöntemi (özellikle haşlama) sebzedeki nitrat miktarını önemli ölçüde değiştirebiliyor, bu da iddianın basitleştirilmiş/yanıltıcı olduğunu gösteriyor.",direct,mixed,primary_study,"default_conf,retrieval_cited,specificity_tier:background,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,22.0
71,Bacaklarda hissedilen karıncalanma veya ağırlık hissi kaslara giden kan akışındaki beslenme eksikliğiyle ilişkilidir,mekanizma,medium,19wuSa9GlW0,UCBhdMrBXcuq1IdPl8uO6KvQ,Dr. Elif Yılmaz,60 Yaşından Sonra Bacaklarınız Güçsüzleşiyorsa Bu 6 Gıdayı Hemen Tüketin!,194,v1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://my.clevelandclinic.org/health/diseases/21882-poor-circulation,,,,other,default_conf,"Model düşük güvenle tartışmalı dedi — hangi kısım belirsiz, netleştirin.",orta,Kaynak türü belirtilmedi,22.0
756,"Meyvenin olgunlaşma süreci, içindeki enzimlerin lifli yapıyı parçalayıp şekeri açığa çıkardığı kimyasal bir süreçtir.",mekanizma,low,bZsorXWeLhM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Kan Şekerini Düşüren 10 Meyve Ve Uzak Durmanız Gereken 5 Tehli̇keli̇ Tür,1071,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,web_search,,,,https://pubmed.ncbi.nlm.nih.gov/17364693/,"Kaynaklar, olgunlaşmanın enzimatik/kimyasal bir süreç olduğunu ve nişastanın amilaz gibi enzimlerle şekere hidrolize edildiğini güçlü şekilde destekliyor. Ancak 'lifli yapı' (hücre duvarı; pektin, selüloz, hemiselüloz) parçalanması asıl olarak dokunun yumuşamasına yol açar, şekerin 'açığa çıkması' ise ayrı bir mekanizma olan nişasta-şeker dönüşümüyle gerçekleşir. Bir kaynak bu ikisini paralel süreçler olarak tanımlıyor: 'The major classes of cell wall polysaccharides that undergo modifications during ripening are starch, pectins, cellulose, and hemicelluloses' ve bunların 'depolymerization leading to decreased molecular size' şeklinde işlediğini belirtiyor, ancak şeker açığa çıkışını doğrudan hücre duvarı lifinin parçalanmasına bağlamıyor; bu asıl olarak nişasta-şeker dönüşümüyle olur. İddia bu iki farklı enzimatik yolu ('lif parçalanması' ve 'şeker açığa çıkması') tek bir nedensellik zincirine indirgeyerek basitleştirmiş ve kısmen yanıltıcı bir mekanizma sunuyor, dolayısıyla tam doğrulanmış veya tam yanlış denemez.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,web_search_override,specificity_tier:supportive,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Claude'un kendi aramasından (pakette değildi),22.0
64,Yoğurt yemek kemikleri güçlendiren kalsiyum sağlar ve bacak kaslarının dayanıklılığını artırır,tedavi,low,S79wnve6Bgk,UCBhdMrBXcuq1IdPl8uO6KvQ,Dr. Elif Yılmaz,60 Yaşından Sonra Bacaklar İlk Zayıflayan Bölge! Her Gün Bu 6 Besini Tüketin,265,v1,tartışmalı,0.55,61.0,şüpheli,1.0,0.0,0.0,native,onaylandı,,,https://www.news-medical.net/news/20251019/Yogurte28099s-impact-on-bone-health-falls-short-of-fracture-protection-review-finds.aspx,,,,other,default_conf,"Model düşük güvenle tartışmalı dedi — hangi kısım belirsiz, netleştirin.",yüksek,Kaynak türü belirtilmedi,28.6
940,Kronik stres durumunda kortizol yükselir ve visseral yağ bu sinyale bağlı olarak sürekli depolanmaya başlar.,mekanizma,medium,n6vtphTbq9k,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,"60 Yaş Sonrasi Karin Yağini Neden Veremi̇yorsunuz — Kalori Değil, Bu Hormon Suçlu!",540,v2,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/17543357/,"Paket, kronik stresin HPA eksenini uzun süre aktive ederek kortizol artışına ve bunun visseral yağ birikimini teşvik ettiğine dair mekanistik ve gözlemsel kanıt sunuyor; örneğin uzamış HPA aktivasyonunun kortizol artışına ve adipositeye yol açtığı belirtiliyor, ve kronik stresin visseral obeziteyle ilişkili glukokortikoid maruziyetini artırdığı öne sürülüyor. Ancak 'sürekli depolanmaya başlar' ifadesi kesin/otomatik bir nedensellik ima ediyor; kaynaklar bunu 'olası rol', 'ilişkilendirilmiş' gibi olasılıksal dille sunuyor ve insan çalışmaları (örn. [3]) kronik stresle DÜŞÜK kortizol seviyeleri de bulmuş, yani ilişki basit ve tek yönlü değil. Kortizol yükselmesi bileşeni güçlü desteklense de, 'sürekli/otomatik depolama' bileşeni abartılı ve karmaşık/çift yönlü bulgularla nitelenmiş olduğundan iddia bütün olarak 'tartışmalı' kabul edilmelidir.",direct,mixed,primary_study,"default_conf,retrieval_cited,specificity_tier:supportive,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,22.0
960,"Yemek sırasında önce yağ ve protein, sonra karbonhidrat tüketmek insülin tepkisini yavaşlatır.",tedavi,low,n6vtphTbq9k,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,"60 Yaş Sonrasi Karin Yağini Neden Veremi̇yorsunuz — Kalori Değil, Bu Hormon Suçlu!",1083,v2,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/32825124/,"Kanıt, yemek sırasının glisemik yanıtı etkilediğini gösteriyor ama iddianın ifadesi ('insülin tepkisini yavaşlatır') mekanizmayı yanlış tarif ediyor: kaynaklar aslında önce protein/yağ tüketiminin GLP-1 salgısını artırarak insülin sekresyonunu iyileştirdiğini ve mide boşalmasını geciktirerek postprandiyal glukoz artışını azalttığını gösteriyor, insülin tepkisini 'yavaşlatmak' değil genellikle erken/artan insülin yanıtı ile daha iyi glisemik kontrol sağlandığını belirtiyor. [1] ve [3] bu sıralamanın glukoz ve insülin yanıtını 'ameliorate' ettiğini (iyileştirdiği) açıkça destekliyor, fakat 'yavaşlatma' terimi spesifik mekanizmayı tam yansıtmıyor; bazı çalışmalarda insülin yanıtı hızlanıyor, glukoz yanıtı yavaşlıyor. Bu nedenle yön genel olarak destekleyici olsa da terminoloji/mekanizma belirsizliği nedeniyle tam doğrulama yapılamaz.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,retrieval_cited,package_only_forced,specificity_tier:direct,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Sağlanan kanıt paketinden,28.6
58,Uzun süre ayakta kalınan durumlarda arada bacakları kaldırarak dinlendirmek biriken yorgunluğu önemli ölçüde azaltır.,önleme,low,LAR4Cm1od0U,UCBhdMrBXcuq1IdPl8uO6KvQ,Dr. Elif Yılmaz,Akşamları Bacaklarınız Neden Ağırlaşıyor? Gizli Sebep ve Doğal Çözüm!,429,v1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/2794965/,,,,primary_study,default_conf,"Model düşük güvenle tartışmalı dedi — hangi kısım belirsiz, netleştirin.",orta,Kaynak türü belirtilmedi,19.8
1311,Kakao kan dolaşımını açar.,mekanizma,low,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,2381,v2.1,tartışmalı,0.55,61.0,şüpheli,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/22425756/,"Kanıtlar, flavanol açısından zengin kakaonun nitrik oksit yoluyla vazodilatasyon (damar genişlemesi) sağladığını gösteriyor; örneğin bir çalışma kakaonun 'nitric-oxide-dependent vasodilation in healthy humans' oluşturduğunu bulmuş ve bir derleme 'both acute and chronic ingestion of cocoa/chocolate increases FMD in humans' sonucuna varmış. Ancak bu etki, hipertansif bireylerde kan basıncını düşürmede yetersiz kalmış: bir RKÇ'de 'cocoa treatment did not significantly reduce blood pressure or improve insulin resistance'. 'Kan dolaşımını açar' ifadesi popüler/basit bir dille damar genişlemesini kastediyor olabilir ve bu spesifik mekanizma (endotel/NO aracılı vazodilatasyon) sağlıklı bireylerde ve laboratuvar ortamında iyi desteklenmiş olsa da, klinik anlamda 'dolaşımı açma' (kan basıncı düşürme, dolaşım bozukluğu tedavisi gibi) iddiasını genel bir sağlık beyanı olarak doğrulamak abartılı olur; ayrıca etki yaş, etnisite ve dozla değişkenlik gösteriyor. Bu nedenle iddia yönü kısmen doğru ama abartılı/kapsamı belirsiz olduğundan 'tartışmalı' olarak değerlendirildi.",direct,mixed,primary_study,"tier_url:systematic_review->primary_study,default_conf,retrieval_cited,specificity_tier:background,default_conf","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Sağlanan kanıt paketinden,22.0
